Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.984065,0.978205,0.974474,0.985311,0.990931,0.000000,0.000000,0.802021,0.977691,0.988831,0.993283,92.812587,
1,0.981734,0.977382,0.972311,0.981247,0.989303,0.367927,0.369508,0.788710,0.971798,0.985380,0.990702,92.418730,
2,0.982543,0.977311,0.974375,0.980964,0.990666,0.361249,0.367927,0.788368,0.971878,0.984875,0.990460,92.544404,
3,0.981796,0.976208,0.972150,0.981133,0.990155,0.361249,0.361249,0.787046,0.971408,0.985090,0.990736,92.412639,
4,0.982625,0.976611,0.973917,0.982283,0.990349,0.362707,0.372621,0.787939,0.972048,0.985564,0.991344,92.665984,
5,0.982921,0.977777,0.973529,0.983942,0.989560,0.362601,0.362707,0.786103,0.971323,0.984807,0.990310,92.612043,
6,0.983052,0.977183,0.973324,0.982705,0.991313,0.360057,0.362601,0.786710,0.972306,0.985645,0.990952,92.729139,
7,0.982631,0.977516,0.972153,0.982400,0.990926,0.357408,0.360057,0.786211,0.971808,0.985248,0.990668,92.592239,
8,0.982079,0.977624,0.973168,0.982250,0.988863,0.357408,0.357408,0.787578,0.971512,0.984833,0.990653,92.451041,
9,0.982953,0.976988,0.974354,0.984022,0.989429,0.371395,0.385095,0.786186,0.971316,0.984776,0.990930,92.678700,
10,0.982394,0.977495,0.973609,0.982306,0.989502,0.361290,0.371395,0.787474,0.971488,0.984447,0.990174,92.469254,
11,0.982225,0.977586,0.972068,0.981983,0.990154,0.361290,0.361290,0.787604,0.971752,0.984968,0.991146,92.534154,
12,0.982120,0.977760,0.972973,0.981799,0.989407,0.361835,0.363956,0.787000,0.971845,0.984649,0.990656,92.459621,
13,0.982401,0.977036,0.971928,0.982367,0.990634,0.361835,0.361835,0.787109,0.970882,0.984637,0.990593,92.511008,
14,0.982303,0.977292,0.973565,0.983927,0.988011,0.362634,0.362634,0.788879,0.972210,0.984850,0.990066,92.462624,
15,0.982236,0.976861,0.972569,0.983219,0.989162,0.366010,0.370648,0.786963,0.970988,0.984282,0.990772,92.479802,
16,0.982433,0.977365,0.972222,0.982328,0.990446,0.365975,0.366010,0.786822,0.972911,0.985826,0.991461,92.653772,
17,0.982384,0.977129,0.971978,0.983033,0.989974,0.365975,0.365975,0.788029,0.972676,0.985770,0.991555,92.646684,
18,0.982733,0.976716,0.972267,0.982896,0.991060,0.368961,0.370598,0.788552,0.972369,0.985863,0.991637,92.735254,
19,0.982524,0.977283,0.972559,0.983675,0.989425,0.368961,0.368961,0.787984,0.973342,0.986305,0.991376,92.693114,
20,0.982420,0.977464,0.972603,0.981920,0.990480,0.370173,0.371992,0.788657,0.972592,0.985831,0.991703,92.673839,
21,0.982732,0.977666,0.972611,0.982555,0.990746,0.356080,0.370173,0.788585,0.972680,0.986009,0.991111,92.683760,
22,0.982345,0.978027,0.973285,0.983308,0.988501,0.356080,0.356080,0.788541,0.971889,0.985081,0.990714,92.523754,
23,0.983166,0.977003,0.973243,0.984319,0.990425,0.362690,0.363434,0.788997,0.972690,0.986073,0.991840,92.847593,
24,0.982991,0.977806,0.973916,0.984419,0.989127,0.362690,0.362690,0.788822,0.972368,0.985762,0.991420,92.761016,
25,0.981432,0.976863,0.972476,0.982647,0.987428,0.363994,0.363994,0.786575,0.972434,0.985764,0.991334,92.419453,
26,0.981401,0.976966,0.971578,0.982315,0.988090,0.365735,0.365735,0.788377,0.972362,0.985533,0.991540,92.419871,
27,0.982222,0.976974,0.973963,0.982634,0.988744,0.373717,0.374079,0.787883,0.972246,0.985674,0.991294,92.594835,
28,0.982766,0.977320,0.972572,0.984048,0.989786,0.366677,0.373717,0.788158,0.972832,0.986526,0.992729,92.858079,
29,0.982965,0.977092,0.974301,0.983254,0.990083,0.366677,0.366677,0.787850,0.973086,0.985982,0.991421,92.773958,
